Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Branch,Course
Student_5_1,84,84,77,80,81,89,Diploma,Diploma in Computer Science and Information Technology
Student_5_2,85,92,82,84,79,84,Diploma,Diploma in Mechanical and Electrical
Student_5_3,75,75,86,43,76,84,Diploma,Diploma in Electronics and Communication
Student_5_4,77,75,86,87,83,76,Diploma,Diploma in Construction and Design
Student_5_5,88,73,66,86,89,86,Diploma,Diploma in Hospitality and Event Management
Student_5_6,88,77,89,46,75,45,Diploma,Diploma in Life Sciences and Environment
Student_5_7,84,95,65,52,94,84,Diploma,"Diploma in Finance, Business and Marketing"
Student_5_8,83,62,67,86,78,78,Diploma,Diploma in Arts and Media
Student_5_9,88,58,93,77,90,81,Diploma,Diploma in Physical Education and Wellness
Student_6_1,79,92,77,69,81,94,Diploma,Diploma in Computer Science and Information Technology
Student_6_2,75,95,95,42,79,85,Diploma,Diploma in Mechanical and Electrical
Student_6_3,79,79,95,41,79,92,Diploma,Diploma in Electronics and Communication
Student_6_4,76,87,88,95,89,81,Diploma,Diploma in Construction and Design
Student_6_5,89,67,66,87,78,86,Diploma,Diploma in Hospitality and Event Management
Student_6_6,81,78,95,73,58,67,Diploma,Diploma in Life Sciences and Environment
Student_6_7,95,87,51,79,84,80,Diploma,"Diploma in Finance, Business and Marketing"
Student_6_8,88,76,56,84,85,88,Diploma,Diploma in Arts and Media
Student_6_9,84,55,89,78,87,76,Diploma,Diploma in Physical Education and Wellness
Student_7_1,84,87,76,83,90,91,Diploma,Diploma in Computer Science and Information Technology
Student_7_2,80,87,95,77,77,87,Diploma,Diploma in Mechanical and Electrical
Student_7_3,75,76,84,64,87,90,Diploma,Diploma in Electronics and Communication
Student_7_4,88,90,87,89,89,78,Diploma,Diploma in Construction and Design
Student_7_5,83,61,55,84,78,85,Diploma,Diploma in Hospitality and Event Management
Student_7_6,75,83,93,52,51,71,Diploma,Diploma in Life Sciences and Environment
Student_7_7,93,82,41,42,95,89,Diploma,"Diploma in Finance, Business and Marketing"
Student_7_8,94,74,56,89,90,85,Diploma,Diploma in Arts and Media
Student_7_9,86,74,81,62,82,85,Diploma,Diploma in Physical Education and Wellness
Student_8_1,81,88,84,67,86,83,Diploma,Diploma in Computer Science and Information Technology
Student_8_2,83,84,87,54,75,86,Diploma,Diploma in Mechanical and Electrical
Student_8_3,75,75,84,60,81,95,Diploma,Diploma in Electronics and Communication
Student_8_4,82,81,82,86,94,84,Diploma,Diploma in Construction and Design
Student_8_5,85,60,40,83,83,90,Diploma,Diploma in Hospitality and Event Management
Student_8_6,79,81,83,57,60,43,Diploma,Diploma in Life Sciences and Environment
Student_8_7,95,90,53,51,89,88,Diploma,"Diploma in Finance, Business and Marketing"
Student_8_8,87,45,72,93,84,81,Diploma,Diploma in Arts and Media
Student_8_9,94,58,90,78,88,82,Diploma,Diploma in Physical Education and Wellness
Student_9_1,85,95,86,83,78,87,Diploma,Diploma in Computer Science and Information Technology
Student_9_2,79,89,88,70,87,87,Diploma,Diploma in Mechanical and Electrical
Student_9_3,83,75,86,41,78,82,Diploma,Diploma in Electronics and Communication
Student_9_4,80,88,81,93,95,82,Diploma,Diploma in Construction and Design
Student_9_5,91,60,72,85,76,78,Diploma,Diploma in Hospitality and Event Management
Student_9_6,77,80,83,76,71,51,Diploma,Diploma in Life Sciences and Environment
Student_9_7,90,82,56,48,91,77,Diploma,"Diploma in Finance, Business and Marketing"
Student_9_8,83,65,48,86,75,76,Diploma,Diploma in Arts and Media
Student_9_9,85,50,90,44,76,90,Diploma,Diploma in Physical Education and Wellness
Student_10_1,78,94,77,64,81,92,Diploma,Diploma in Computer Science and Information Technology
Student_10_2,80,82,87,69,80,90,Diploma,Diploma in Mechanical and Electrical
Student_10_3,89,81,95,48,89,84,Diploma,Diploma in Electronics and Communication
Student_10_4,82,90,78,88,94,81,Diploma,Diploma in Construction and Design
Student_10_5,88,80,43,92,89,80,Diploma,Diploma in Hospitality and Event Management
Student_10_6,76,76,93,73,50,66,Diploma,Diploma in Life Sciences and Environment
Student_10_7,92,88,51,61,90,79,Diploma,"Diploma in Finance, Business and Marketing"
Student_10_8,81,78,46,95,76,90,Diploma,Diploma in Arts and Media
Student_10_9,89,65,95,53,86,80,Diploma,Diploma in Physical Education and Wellness
Student_11_1,75,82,76,43,89,90,Diploma,Diploma in Computer Science and Information Technology
Student_11_2,77,85,93,76,85,89,Diploma,Diploma in Mechanical and Electrical
Student_11_3,81,89,86,83,76,93,Diploma,Diploma in Electronics and Communication
Student_11_4,81,78,79,81,92,89,Diploma,Diploma in Construction and Design
Student_11_5,90,70,44,95,86,80,Diploma,Diploma in Hospitality and Event Management
Student_11_6,75,75,82,64,56,65,Diploma,Diploma in Life Sciences and Environment
Student_11_7,89,94,52,70,83,82,Diploma,"Diploma in Finance, Business and Marketing"
Student_11_8,90,62,79,89,87,79,Diploma,Diploma in Arts and Media
Student_11_9,90,45,82,42,85,80,Diploma,Diploma in Physical Education and Wellness
Student_12_1,90,81,87,90,89,90,Diploma,Diploma in Computer Science and Information Technology
Student_12_2,87,91,88,58,76,89,Diploma,Diploma in Mechanical and Electrical
Student_12_3,87,85,81,65,80,89,Diploma,Diploma in Electronics and Communication
Student_12_4,82,86,87,90,92,75,Diploma,Diploma in Construction and Design
Student_12_5,90,56,77,94,79,78,Diploma,Diploma in Hospitality and Event Management
Student_12_6,76,80,83,42,45,47,Diploma,Diploma in Life Sciences and Environment
Student_12_7,84,95,74,61,93,86,Diploma,"Diploma in Finance, Business and Marketing"
Student_12_8,82,55,60,88,78,86,Diploma,Diploma in Arts and Media
Student_12_9,85,54,85,55,85,81,Diploma,Diploma in Physical Education and Wellness
Student_13_1,84,81,80,72,86,90,Diploma,Diploma in Computer Science and Information Technology
Student_13_2,85,84,81,48,77,83,Diploma,Diploma in Mechanical and Electrical
Student_13_3,80,76,86,46,88,95,Diploma,Diploma in Electronics and Communication
Student_13_4,85,79,84,91,87,75,Diploma,Diploma in Construction and Design
Student_13_5,94,67,41,84,83,80,Diploma,Diploma in Hospitality and Event Management
Student_13_6,77,77,91,77,50,45,Diploma,Diploma in Life Sciences and Environment
Student_13_7,83,83,40,40,85,87,Diploma,"Diploma in Finance, Business and Marketing"
Student_13_8,87,71,80,82,78,85,Diploma,Diploma in Arts and Media
Student_13_9,85,63,86,59,80,77,Diploma,Diploma in Physical Education and Wellness
Student_14_1,77,87,83,65,86,86,Diploma,Diploma in Computer Science and Information Technology
Student_14_2,75,89,92,55,90,89,Diploma,Diploma in Mechanical and Electrical
Student_14_3,88,83,86,59,77,90,Diploma,Diploma in Electronics and Communication
Student_14_4,80,80,88,90,84,79,Diploma,Diploma in Construction and Design
Student_14_5,84,75,47,93,87,76,Diploma,Diploma in Hospitality and Event Management
Student_14_6,79,81,91,78,69,65,Diploma,Diploma in Life Sciences and Environment
Student_14_7,93,83,66,75,88,80,Diploma,"Diploma in Finance, Business and Marketing"
Student_14_8,81,61,71,93,75,79,Diploma,Diploma in Arts and Media
Student_14_9,90,80,91,64,84,77,Diploma,Diploma in Physical Education and Wellness
Student_15_1,80,88,84,72,86,88,Diploma,Diploma in Computer Science and Information Technology
Student_15_2,90,95,82,75,87,87,Diploma,Diploma in Mechanical and Electrical
Student_15_3,87,86,95,70,78,95,Diploma,Diploma in Electronics and Communication
Student_15_4,77,80,82,92,87,82,Diploma,Diploma in Construction and Design
Student_15_5,81,74,68,90,83,81,Diploma,Diploma in Hospitality and Event Management
Student_15_6,90,75,94,55,68,67,Diploma,Diploma in Life Sciences and Environment
Student_15_7,90,84,49,63,94,84,Diploma,"Diploma in Finance, Business and Marketing"
Student_15_8,94,50,70,88,81,77,Diploma,Diploma in Arts and Media
Student_15_9,81,46,82,51,82,89,Diploma,Diploma in Physical Education and Wellness
Student_16_1,81,95,89,60,89,85,Diploma,Diploma in Computer Science and Information Technology
Student_16_2,75,92,93,72,76,84,Diploma,Diploma in Mechanical and Electrical
Student_16_3,79,81,91,80,77,89,Diploma,Diploma in Electronics and Communication
Student_16_4,89,88,88,87,82,80,Diploma,Diploma in Construction and Design
Student_16_5,90,54,66,82,83,76,Diploma,Diploma in Hospitality and Event Management
Student_16_6,83,79,82,69,45,57,Diploma,Diploma in Life Sciences and Environment
Student_16_7,94,81,78,65,87,82,Diploma,"Diploma in Finance, Business and Marketing"
Student_16_8,85,74,44,86,88,88,Diploma,Diploma in Arts and Media
Student_16_9,91,54,92,78,79,85,Diploma,Diploma in Physical Education and Wellness
Student_17_1,85,81,85,63,77,85,Diploma,Diploma in Computer Science and Information Technology
Student_17_2,88,85,92,69,81,80,Diploma,Diploma in Mechanical and Electrical
Student_17_3,84,87,92,49,75,91,Diploma,Diploma in Electronics and Communication
Student_17_4,78,86,86,91,84,90,Diploma,Diploma in Construction and Design
Student_17_5,86,53,49,83,86,80,Diploma,Diploma in Hospitality and Event Management
Student_17_6,76,77,90,70,56,51,Diploma,Diploma in Life Sciences and Environment
Student_17_7,86,89,43,63,87,76,Diploma,"Diploma in Finance, Business and Marketing"
Student_17_8,91,44,71,90,82,88,Diploma,Diploma in Arts and Media
Student_17_9,85,49,91,66,89,83,Diploma,Diploma in Physical Education and Wellness
Student_18_1,81,86,81,90,75,90,Diploma,Diploma in Computer Science and Information Technology
Student_18_2,87,89,93,82,86,83,Diploma,Diploma in Mechanical and Electrical
Student_18_3,80,78,89,75,79,82,Diploma,Diploma in Electronics and Communication
Student_18_4,88,81,81,88,85,75,Diploma,Diploma in Construction and Design
Student_18_5,92,71,59,94,81,77,Diploma,Diploma in Hospitality and Event Management
Student_18_6,79,85,84,68,48,68,Diploma,Diploma in Life Sciences and Environment
Student_18_7,86,85,55,40,82,79,Diploma,"Diploma in Finance, Business and Marketing"
Student_18_8,88,58,65,90,83,85,Diploma,Diploma in Arts and Media
Student_18_9,91,54,90,47,85,90,Diploma,Diploma in Physical Education and Wellness
Student_19_1,79,88,77,49,80,95,Diploma,Diploma in Computer Science and Information Technology
Student_19_2,77,90,95,56,83,81,Diploma,Diploma in Mechanical and Electrical
Student_19_3,80,90,84,51,90,89,Diploma,Diploma in Electronics and Communication
Student_19_4,89,81,90,90,88,86,Diploma,Diploma in Construction and Design
Student_19_5,89,40,77,83,82,78,Diploma,Diploma in Hospitality and Event Management
Student_19_6,83,76,91,75,42,46,Diploma,Diploma in Life Sciences and Environment
Student_19_7,87,92,77,72,86,79,Diploma,"Diploma in Finance, Business and Marketing"
Student_19_8,90,47,77,95,89,86,Diploma,Diploma in Arts and Media
Student_19_9,83,52,87,70,75,86,Diploma,Diploma in Physical Education and Wellness
Student_20_1,85,82,84,43,89,94,Diploma,Diploma in Computer Science and Information Technology
Student_20_2,83,86,90,81,82,83,Diploma,Diploma in Mechanical and Electrical
Student_20_3,85,84,88,56,83,90,Diploma,Diploma in Electronics and Communication
Student_20_4,81,76,81,91,94,82,Diploma,Diploma in Construction and Design
Student_20_5,91,61,60,93,77,78,Diploma,Diploma in Hospitality and Event Management
Student_20_6,75,85,89,75,60,53,Diploma,Diploma in Life Sciences and Environment
Student_20_7,86,90,56,70,81,90,Diploma,"Diploma in Finance, Business and Marketing"
Student_20_8,93,50,70,95,78,87,Diploma,Diploma in Arts and Media
Student_20_9,89,68,84,67,82,79,Diploma,Diploma in Physical Education and Wellness
Student_21_1,75,86,86,68,84,94,Diploma,Diploma in Computer Science and Information Technology
Student_21_2,89,81,87,77,86,88,Diploma,Diploma in Mechanical and Electrical
Student_21_3,82,80,88,76,85,93,Diploma,Diploma in Electronics and Communication
Student_21_4,89,90,78,85,84,82,Diploma,Diploma in Construction and Design
Student_21_5,82,47,64,89,87,90,Diploma,Diploma in Hospitality and Event Management
Student_21_6,81,77,82,72,67,47,Diploma,Diploma in Life Sciences and Environment
Student_21_7,90,85,57,79,89,81,Diploma,"Diploma in Finance, Business and Marketing"
Student_21_8,83,64,68,93,79,82,Diploma,Diploma in Arts and Media
Student_21_9,90,54,83,53,90,76,Diploma,Diploma in Physical Education and Wellness
Student_22_1,88,87,90,53,77,88,Diploma,Diploma in Computer Science and Information Technology
Student_22_2,84,85,91,69,75,85,Diploma,Diploma in Mechanical and Electrical
Student_22_3,76,77,94,46,90,88,Diploma,Diploma in Electronics and Communication
Student_22_4,86,87,90,93,88,87,Diploma,Diploma in Construction and Design
Student_22_5,85,62,61,95,77,79,Diploma,Diploma in Hospitality and Event Management
Student_22_6,80,80,85,61,58,44,Diploma,Diploma in Life Sciences and Environment
Student_22_7,91,88,46,49,81,76,Diploma,"Diploma in Finance, Business and Marketing"
Student_22_8,92,55,62,81,89,89,Diploma,Diploma in Arts and Media
Student_22_9,86,49,86,53,82,75,Diploma,Diploma in Physical Education and Wellness
Student_23_1,88,86,82,89,76,82,Diploma,Diploma in Computer Science and Information Technology
Student_23_2,89,87,88,81,86,85,Diploma,Diploma in Mechanical and Electrical
Student_23_3,76,81,90,43,76,92,Diploma,Diploma in Electronics and Communication
Student_23_4,83,87,83,92,85,85,Diploma,Diploma in Construction and Design
Student_23_5,89,40,72,89,82,88,Diploma,Diploma in Hospitality and Event Management
Student_23_6,84,77,85,56,66,71,Diploma,Diploma in Life Sciences and Environment
Student_23_7,82,84,58,75,84,86,Diploma,"Diploma in Finance, Business and Marketing"
Student_23_8,90,66,80,82,90,80,Diploma,Diploma in Arts and Media
Student_23_9,88,48,92,79,83,89,Diploma,Diploma in Physical Education and Wellness
Student_24_1,77,86,75,72,82,81,Diploma,Diploma in Computer Science and Information Technology
Student_24_2,83,95,86,85,86,82,Diploma,Diploma in Mechanical and Electrical
Student_24_3,85,76,86,60,78,86,Diploma,Diploma in Electronics and Communication
Student_24_4,75,83,86,92,82,78,Diploma,Diploma in Construction and Design
Student_24_5,91,80,80,94,79,79,Diploma,Diploma in Hospitality and Event Management
Student_24_6,88,83,82,66,40,43,Diploma,Diploma in Life Sciences and Environment
Student_24_7,85,84,70,40,84,89,Diploma,"Diploma in Finance, Business and Marketing"
Student_24_8,86,52,67,95,75,85,Diploma,Diploma in Arts and Media
Student_24_9,85,78,84,47,83,80,Diploma,Diploma in Physical Education and Wellness
Student_25_1,78,91,86,63,84,87,Diploma,Diploma in Computer Science and Information Technology
Student_25_2,90,81,86,72,75,88,Diploma,Diploma in Mechanical and Electrical
Student_25_3,77,75,91,79,88,89,Diploma,Diploma in Electronics and Communication
Student_25_4,85,84,79,94,91,88,Diploma,Diploma in Construction and Design
Student_25_5,92,48,56,87,81,75,Diploma,Diploma in Hospitality and Event Management
Student_25_6,89,84,83,62,54,42,Diploma,Diploma in Life Sciences and Environment
Student_25_7,93,83,79,47,84,90,Diploma,"Diploma in Finance, Business and Marketing"
Student_25_8,91,70,55,95,80,81,Diploma,Diploma in Arts and Media
Student_25_9,81,67,81,61,90,89,Diploma,Diploma in Physical Education and Wellness
Student_26_1,83,93,89,78,76,92,Diploma,Diploma in Computer Science and Information Technology
Student_26_2,80,95,84,80,87,81,Diploma,Diploma in Mechanical and Electrical
Student_26_3,84,89,94,45,84,83,Diploma,Diploma in Electronics and Communication
Student_26_4,78,83,79,87,83,80,Diploma,Diploma in Construction and Design
Student_26_5,89,49,79,86,90,90,Diploma,Diploma in Hospitality and Event Management
Student_26_6,87,82,83,78,77,72,Diploma,Diploma in Life Sciences and Environment
Student_26_7,89,89,41,80,81,89,Diploma,"Diploma in Finance, Business and Marketing"
Student_26_8,81,61,64,86,87,90,Diploma,Diploma in Arts and Media
Student_26_9,91,49,92,66,82,76,Diploma,Diploma in Physical Education and Wellness
Student_27_1,76,89,87,68,76,86,Diploma,Diploma in Computer Science and Information Technology
Student_27_2,84,94,81,41,78,89,Diploma,Diploma in Mechanical and Electrical
Student_27_3,84,79,95,62,76,91,Diploma,Diploma in Electronics and Communication
Student_27_4,76,84,88,94,93,83,Diploma,Diploma in Construction and Design
Student_27_5,90,80,46,92,80,79,Diploma,Diploma in Hospitality and Event Management
Student_27_6,90,85,82,44,67,80,Diploma,Diploma in Life Sciences and Environment
Student_27_7,81,88,45,66,90,82,Diploma,"Diploma in Finance, Business and Marketing"
Student_27_8,83,67,72,87,81,83,Diploma,Diploma in Arts and Media
Student_27_9,91,69,83,50,90,89,Diploma,Diploma in Physical Education and Wellness
Student_28_1,83,92,86,73,85,89,Diploma,Diploma in Computer Science and Information Technology
Student_28_2,86,92,91,65,78,77,Diploma,Diploma in Mechanical and Electrical
Student_28_3,79,75,89,71,86,91,Diploma,Diploma in Electronics and Communication
Student_28_4,82,86,78,87,83,82,Diploma,Diploma in Construction and Design
Student_28_5,87,70,52,86,84,81,Diploma,Diploma in Hospitality and Event Management
Student_28_6,80,78,87,77,80,65,Diploma,Diploma in Life Sciences and Environment
Student_28_7,95,86,40,74,90,86,Diploma,"Diploma in Finance, Business and Marketing"
Student_28_8,89,60,64,92,81,84,Diploma,Diploma in Arts and Media
Student_28_9,88,77,82,40,88,86,Diploma,Diploma in Physical Education and Wellness
Student_29_1,90,83,88,90,88,93,Diploma,Diploma in Computer Science and Information Technology
Student_29_2,81,92,89,83,78,83,Diploma,Diploma in Mechanical and Electrical
Student_29_3,76,77,93,67,79,86,Diploma,Diploma in Electronics and Communication
Student_29_4,82,88,89,92,90,83,Diploma,Diploma in Construction and Design
Student_29_5,88,79,67,92,77,88,Diploma,Diploma in Hospitality and Event Management
Student_29_6,89,83,93,59,67,74,Diploma,Diploma in Life Sciences and Environment
Student_29_7,92,93,78,49,86,78,Diploma,"Diploma in Finance, Business and Marketing"
Student_29_8,82,56,77,85,88,84,Diploma,Diploma in Arts and Media
Student_29_9,84,60,89,80,80,89,Diploma,Diploma in Physical Education and Wellness
Student_30_1,90,94,84,60,87,86,Diploma,Diploma in Computer Science and Information Technology
Student_30_2,85,87,92,77,87,76,Diploma,Diploma in Mechanical and Electrical
Student_30_3,89,76,92,68,82,83,Diploma,Diploma in Electronics and Communication
Student_30_4,80,82,86,81,91,75,Diploma,Diploma in Construction and Design
Student_30_5,84,59,57,89,82,79,Diploma,Diploma in Hospitality and Event Management
Student_30_6,81,82,94,53,50,54,Diploma,Diploma in Life Sciences and Environment
Student_30_7,90,84,55,61,83,80,Diploma,"Diploma in Finance, Business and Marketing"
Student_30_8,86,44,68,87,76,76,Diploma,Diploma in Arts and Media
Student_30_9,92,66,87,65,75,90,Diploma,Diploma in Physical Education and Wellness
Student_31_1,77,86,87,76,82,84,Diploma,Diploma in Computer Science and Information Technology
Student_31_2,81,89,93,69,76,89,Diploma,Diploma in Mechanical and Electrical
Student_31_3,77,87,93,67,90,85,Diploma,Diploma in Electronics and Communication
Student_31_4,88,79,78,91,86,90,Diploma,Diploma in Construction and Design
Student_31_5,82,53,67,88,81,84,Diploma,Diploma in Hospitality and Event Management
Student_31_6,82,79,94,62,63,76,Diploma,Diploma in Life Sciences and Environment
Student_31_7,86,83,41,61,95,88,Diploma,"Diploma in Finance, Business and Marketing"
Student_31_8,94,63,42,92,86,82,Diploma,Diploma in Arts and Media
Student_31_9,94,61,88,70,88,75,Diploma,Diploma in Physical Education and Wellness
Student_32_1,85,87,78,58,90,83,Diploma,Diploma in Computer Science and Information Technology
Student_32_2,75,90,89,63,79,85,Diploma,Diploma in Mechanical and Electrical
Student_32_3,89,82,87,42,83,90,Diploma,Diploma in Electronics and Communication
Student_32_4,84,82,87,90,90,79,Diploma,Diploma in Construction and Design
Student_32_5,95,43,43,91,83,87,Diploma,Diploma in Hospitality and Event Management
Student_32_6,80,81,82,64,68,51,Diploma,Diploma in Life Sciences and Environment
Student_32_7,91,94,46,55,95,82,Diploma,"Diploma in Finance, Business and Marketing"
Student_32_8,90,44,46,87,75,84,Diploma,Diploma in Arts and Media
Student_32_9,87,54,82,61,77,89,Diploma,Diploma in Physical Education and Wellness
Student_33_1,83,87,85,86,80,82,Diploma,Diploma in Computer Science and Information Technology
Student_33_2,78,88,93,50,79,90,Diploma,Diploma in Mechanical and Electrical
Student_33_3,83,84,82,72,79,86,Diploma,Diploma in Electronics and Communication
Student_33_4,85,90,85,84,95,80,Diploma,Diploma in Construction and Design
Student_33_5,95,58,80,86,75,80,Diploma,Diploma in Hospitality and Event Management
Student_33_6,76,82,84,57,67,51,Diploma,Diploma in Life Sciences and Environment
Student_33_7,85,81,41,76,93,84,Diploma,"Diploma in Finance, Business and Marketing"
Student_33_8,88,80,76,91,77,89,Diploma,Diploma in Arts and Media
Student_33_9,91,78,93,66,87,81,Diploma,Diploma in Physical Education and Wellness
Student_34_1,89,92,83,54,80,88,Diploma,Diploma in Computer Science and Information Technology
Student_34_2,84,90,95,54,82,86,Diploma,Diploma in Mechanical and Electrical
Student_34_3,88,89,88,56,80,85,Diploma,Diploma in Electronics and Communication
Student_34_4,77,81,80,89,89,86,Diploma,Diploma in Construction and Design
Student_34_5,85,44,45,82,86,81,Diploma,Diploma in Hospitality and Event Management
Student_34_6,90,77,89,65,55,67,Diploma,Diploma in Life Sciences and Environment
Student_34_7,85,81,59,46,86,90,Diploma,"Diploma in Finance, Business and Marketing"
Student_34_8,88,50,61,88,78,86,Diploma,Diploma in Arts and Media
Student_34_9,84,62,92,40,85,81,Diploma,Diploma in Physical Education and Wellness
Student_35_1,81,81,77,63,76,82,Diploma,Diploma in Computer Science and Information Technology
Student_35_2,80,94,91,53,90,88,Diploma,Diploma in Mechanical and Electrical
Student_35_3,88,89,91,66,76,95,Diploma,Diploma in Electronics and Communication
Student_35_4,80,86,87,87,87,89,Diploma,Diploma in Construction and Design
Student_35_5,92,52,40,83,79,90,Diploma,Diploma in Hospitality and Event Management
Student_35_6,76,82,81,47,43,53,Diploma,Diploma in Life Sciences and Environment
Student_35_7,81,92,56,55,85,78,Diploma,"Diploma in Finance, Business and Marketing"
Student_35_8,94,42,69,81,76,75,Diploma,Diploma in Arts and Media
Student_35_9,81,60,85,42,87,81,Diploma,Diploma in Physical Education and Wellness
Student_36_1,76,92,79,64,85,86,Diploma,Diploma in Computer Science and Information Technology
Student_36_2,77,92,91,47,86,81,Diploma,Diploma in Mechanical and Electrical
Student_36_3,87,79,82,59,87,90,Diploma,Diploma in Electronics and Communication
Student_36_4,88,79,76,83,87,85,Diploma,Diploma in Construction and Design
Student_36_5,91,74,77,83,75,89,Diploma,Diploma in Hospitality and Event Management
Student_36_6,85,78,82,62,46,49,Diploma,Diploma in Life Sciences and Environment
Student_36_7,94,81,63,55,90,89,Diploma,"Diploma in Finance, Business and Marketing"
Student_36_8,92,48,69,87,84,85,Diploma,Diploma in Arts and Media
Student_36_9,91,54,95,50,89,90,Diploma,Diploma in Physical Education and Wellness
Student_37_1,84,83,88,84,77,85,Diploma,Diploma in Computer Science and Information Technology
Student_37_2,84,84,86,60,87,85,Diploma,Diploma in Mechanical and Electrical
Student_37_3,79,83,93,80,87,92,Diploma,Diploma in Electronics and Communication
Student_37_4,90,79,79,93,81,84,Diploma,Diploma in Construction and Design
Student_37_5,92,76,77,86,78,87,Diploma,Diploma in Hospitality and Event Management
Student_37_6,86,76,81,58,74,77,Diploma,Diploma in Life Sciences and Environment
Student_37_7,83,95,63,69,91,76,Diploma,"Diploma in Finance, Business and Marketing"
Student_37_8,95,46,64,85,87,84,Diploma,Diploma in Arts and Media
Student_37_9,89,46,83,80,81,87,Diploma,Diploma in Physical Education and Wellness
Student_38_1,79,95,78,61,88,89,Diploma,Diploma in Computer Science and Information Technology
Student_38_2,88,82,94,41,80,86,Diploma,Diploma in Mechanical and Electrical
Student_38_3,79,88,90,67,83,81,Diploma,Diploma in Electronics and Communication
Student_38_4,75,83,81,81,90,86,Diploma,Diploma in Construction and Design
Student_38_5,90,79,53,89,84,89,Diploma,Diploma in Hospitality and Event Management
Student_38_6,82,81,84,64,76,69,Diploma,Diploma in Life Sciences and Environment
Student_38_7,95,92,50,54,94,90,Diploma,"Diploma in Finance, Business and Marketing"
Student_38_8,81,45,40,86,77,83,Diploma,Diploma in Arts and Media
Student_38_9,84,52,90,45,87,78,Diploma,Diploma in Physical Education and Wellness
Student_39_1,77,93,76,42,88,81,Diploma,Diploma in Computer Science and Information Technology
Student_39_2,86,82,90,55,85,76,Diploma,Diploma in Mechanical and Electrical
Student_39_3,81,87,95,85,85,81,Diploma,Diploma in Electronics and Communication
Student_39_4,75,75,90,94,92,77,Diploma,Diploma in Construction and Design
Student_39_5,84,79,53,89,89,81,Diploma,Diploma in Hospitality and Event Management
Student_39_6,86,76,93,66,49,72,Diploma,Diploma in Life Sciences and Environment
Student_39_7,91,94,68,61,81,80,Diploma,"Diploma in Finance, Business and Marketing"
Student_39_8,88,48,70,84,84,90,Diploma,Diploma in Arts and Media
Student_39_9,91,65,95,43,81,86,Diploma,Diploma in Physical Education and Wellness
Student_40_1,84,83,89,45,82,88,Diploma,Diploma in Computer Science and Information Technology
Student_40_2,88,82,83,62,88,86,Diploma,Diploma in Mechanical and Electrical
