Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Branch,Course
Student_6_3,66,67,67,45,59,72,ITI,Electronics and Communication (ITI)
Student_6_4,63,68,74,42,72,61,ITI,Construction and Design (ITI)
Student_6_5,68,60,72,70,70,58,ITI,Physical Education and Wellness (ITI)
Student_7_1,66,74,63,59,62,71,ITI,Computer Science and Information Technology (ITI)
Student_7_2,62,66,71,73,68,72,ITI,Mechanical and Electrical (ITI)
Student_7_3,70,71,71,41,61,69,ITI,Electronics and Communication (ITI)
Student_7_4,60,74,74,54,68,61,ITI,Construction and Design (ITI)
Student_7_5,74,61,69,40,63,64,ITI,Physical Education and Wellness (ITI)
Student_8_1,61,68,71,63,62,66,ITI,Computer Science and Information Technology (ITI)
Student_8_2,66,66,70,70,72,70,ITI,Mechanical and Electrical (ITI)
Student_8_3,61,74,67,69,56,65,ITI,Electronics and Communication (ITI)
Student_8_4,69,65,67,73,67,56,ITI,Construction and Design (ITI)
Student_8_5,69,72,73,74,72,60,ITI,Physical Education and Wellness (ITI)
Student_9_1,61,65,72,49,61,74,ITI,Computer Science and Information Technology (ITI)
Student_9_2,67,69,69,46,66,73,ITI,Mechanical and Electrical (ITI)
Student_9_3,68,72,67,63,59,66,ITI,Electronics and Communication (ITI)
Student_9_4,61,67,66,56,66,57,ITI,Construction and Design (ITI)
Student_9_5,67,69,72,59,63,56,ITI,Physical Education and Wellness (ITI)
Student_10_1,65,73,72,58,61,66,ITI,Computer Science and Information Technology (ITI)
Student_10_2,68,67,70,53,63,70,ITI,Mechanical and Electrical (ITI)
Student_10_3,71,69,67,49,64,70,ITI,Electronics and Communication (ITI)
Student_10_4,61,70,67,72,69,56,ITI,Construction and Design (ITI)
Student_10_5,66,64,70,63,68,62,ITI,Physical Education and Wellness (ITI)
Student_11_1,61,65,68,68,65,74,ITI,Computer Science and Information Technology (ITI)
Student_11_2,62,65,69,63,61,65,ITI,Mechanical and Electrical (ITI)
Student_11_3,61,67,73,62,62,69,ITI,Electronics and Communication (ITI)
Student_11_4,65,70,71,59,67,62,ITI,Construction and Design (ITI)
Student_11_5,65,62,72,49,74,63,ITI,Physical Education and Wellness (ITI)
Student_12_1,73,68,65,48,65,74,ITI,Computer Science and Information Technology (ITI)
Student_12_2,60,67,65,73,65,61,ITI,Mechanical and Electrical (ITI)
Student_12_3,73,67,72,66,59,72,ITI,Electronics and Communication (ITI)
Student_12_4,65,71,68,54,60,59,ITI,Construction and Design (ITI)
Student_12_5,67,68,66,46,64,64,ITI,Physical Education and Wellness (ITI)
Student_13_1,73,67,71,45,73,69,ITI,Computer Science and Information Technology (ITI)
Student_13_2,62,74,65,60,74,68,ITI,Mechanical and Electrical (ITI)
Student_13_3,65,68,71,57,58,68,ITI,Electronics and Communication (ITI)
Student_13_4,60,74,67,55,72,56,ITI,Construction and Design (ITI)
Student_13_5,67,67,69,74,60,56,ITI,Physical Education and Wellness (ITI)
Student_14_1,69,67,65,57,73,67,ITI,Computer Science and Information Technology (ITI)
Student_14_2,63,71,73,65,74,70,ITI,Mechanical and Electrical (ITI)
Student_14_3,62,66,74,73,58,71,ITI,Electronics and Communication (ITI)
Student_14_4,62,74,72,69,63,64,ITI,Construction and Design (ITI)
Student_14_5,74,60,66,51,61,56,ITI,Physical Education and Wellness (ITI)
Student_15_1,64,65,73,51,73,66,ITI,Computer Science and Information Technology (ITI)
Student_15_2,68,72,71,63,66,63,ITI,Mechanical and Electrical (ITI)
Student_15_3,61,68,73,54,56,65,ITI,Electronics and Communication (ITI)
Student_15_4,63,68,68,51,69,61,ITI,Construction and Design (ITI)
Student_15_5,71,61,72,52,61,58,ITI,Physical Education and Wellness (ITI)
Student_16_1,64,73,63,40,69,71,ITI,Computer Science and Information Technology (ITI)
Student_16_2,73,67,68,41,65,61,ITI,Mechanical and Electrical (ITI)
Student_16_3,60,72,69,72,57,72,ITI,Electronics and Communication (ITI)
Student_16_4,71,65,71,59,61,62,ITI,Construction and Design (ITI)
Student_16_5,68,67,68,43,73,60,ITI,Physical Education and Wellness (ITI)
Student_17_1,74,74,63,70,71,65,ITI,Computer Science and Information Technology (ITI)
Student_17_2,68,72,68,52,67,65,ITI,Mechanical and Electrical (ITI)
Student_17_3,72,67,65,59,56,67,ITI,Electronics and Communication (ITI)
Student_17_4,69,71,67,62,70,60,ITI,Construction and Design (ITI)
Student_17_5,73,67,71,64,72,58,ITI,Physical Education and Wellness (ITI)
Student_18_1,71,68,64,51,63,65,ITI,Computer Science and Information Technology (ITI)
Student_18_2,71,66,65,63,65,74,ITI,Mechanical and Electrical (ITI)
Student_18_3,69,72,68,66,61,65,ITI,Electronics and Communication (ITI)
Student_18_4,66,65,67,46,71,64,ITI,Construction and Design (ITI)
Student_18_5,68,63,68,48,72,62,ITI,Physical Education and Wellness (ITI)
Student_19_1,66,74,72,41,65,65,ITI,Computer Science and Information Technology (ITI)
Student_19_2,69,71,69,55,66,64,ITI,Mechanical and Electrical (ITI)
Student_19_3,66,68,72,63,59,70,ITI,Electronics and Communication (ITI)
Student_19_4,65,69,72,71,64,61,ITI,Construction and Design (ITI)
Student_19_5,65,68,66,42,71,60,ITI,Physical Education and Wellness (ITI)
Student_20_1,70,71,68,61,61,68,ITI,Computer Science and Information Technology (ITI)
Student_20_2,64,65,71,50,67,71,ITI,Mechanical and Electrical (ITI)
Student_20_3,67,66,73,73,60,60,ITI,Electronics and Communication (ITI)
Student_20_4,70,66,72,65,69,64,ITI,Construction and Design (ITI)
Student_20_5,67,64,69,67,63,63,ITI,Physical Education and Wellness (ITI)
Student_21_1,67,69,73,55,60,73,ITI,Computer Science and Information Technology (ITI)
Student_21_2,67,67,73,45,70,71,ITI,Mechanical and Electrical (ITI)
Student_21_3,60,65,66,48,61,66,ITI,Electronics and Communication (ITI)
Student_21_4,64,72,66,49,66,58,ITI,Construction and Design (ITI)
Student_21_5,71,67,65,61,63,60,ITI,Physical Education and Wellness (ITI)
Student_22_1,63,67,74,61,68,69,ITI,Computer Science and Information Technology (ITI)
Student_22_2,68,74,71,57,71,69,ITI,Mechanical and Electrical (ITI)
Student_22_3,62,73,66,67,61,72,ITI,Electronics and Communication (ITI)
Student_22_4,64,69,65,47,62,57,ITI,Construction and Design (ITI)
Student_22_5,68,69,72,71,69,60,ITI,Physical Education and Wellness (ITI)
Student_23_1,66,70,68,64,71,65,ITI,Computer Science and Information Technology (ITI)
Student_23_2,62,73,68,55,68,60,ITI,Mechanical and Electrical (ITI)
Student_23_3,69,67,74,74,56,64,ITI,Electronics and Communication (ITI)
Student_23_4,63,65,66,59,74,61,ITI,Construction and Design (ITI)
Student_23_5,65,60,72,44,62,59,ITI,Physical Education and Wellness (ITI)
Student_24_1,69,68,66,53,60,68,ITI,Computer Science and Information Technology (ITI)
Student_24_2,72,71,71,71,67,65,ITI,Mechanical and Electrical (ITI)
Student_24_3,62,67,72,50,56,68,ITI,Electronics and Communication (ITI)
Student_24_4,66,70,67,65,65,64,ITI,Construction and Design (ITI)
Student_24_5,69,71,65,45,71,61,ITI,Physical Education and Wellness (ITI)
Student_25_1,60,74,65,49,70,73,ITI,Computer Science and Information Technology (ITI)
Student_25_2,60,72,67,64,71,71,ITI,Mechanical and Electrical (ITI)
Student_25_3,70,73,71,45,63,67,ITI,Electronics and Communication (ITI)
Student_25_4,61,68,65,51,60,61,ITI,Construction and Design (ITI)
Student_25_5,70,66,67,52,71,64,ITI,Physical Education and Wellness (ITI)
Student_26_1,65,68,70,58,71,68,ITI,Computer Science and Information Technology (ITI)
Student_26_2,65,72,66,65,70,64,ITI,Mechanical and Electrical (ITI)
Student_26_3,74,74,70,55,64,68,ITI,Electronics and Communication (ITI)
Student_26_4,60,65,72,41,64,59,ITI,Construction and Design (ITI)
Student_26_5,69,63,72,66,61,58,ITI,Physical Education and Wellness (ITI)
Student_27_1,69,70,61,47,71,72,ITI,Computer Science and Information Technology (ITI)
Student_27_2,70,65,72,57,64,67,ITI,Mechanical and Electrical (ITI)
Student_27_3,73,71,71,42,63,60,ITI,Electronics and Communication (ITI)
Student_27_4,70,67,74,40,67,63,ITI,Construction and Design (ITI)
Student_27_5,66,60,67,47,69,62,ITI,Physical Education and Wellness (ITI)
Student_28_1,74,72,62,66,64,65,ITI,Computer Science and Information Technology (ITI)
Student_28_2,73,67,67,62,64,63,ITI,Mechanical and Electrical (ITI)
Student_28_3,62,70,68,47,60,74,ITI,Electronics and Communication (ITI)
Student_28_4,61,71,70,58,72,63,ITI,Construction and Design (ITI)
Student_28_5,74,68,67,48,64,58,ITI,Physical Education and Wellness (ITI)
Student_29_1,61,65,60,63,67,65,ITI,Computer Science and Information Technology (ITI)
Student_29_2,61,68,65,57,69,66,ITI,Mechanical and Electrical (ITI)
Student_29_3,63,65,74,73,56,61,ITI,Electronics and Communication (ITI)
Student_29_4,65,66,70,52,72,56,ITI,Construction and Design (ITI)
Student_29_5,70,71,71,48,72,62,ITI,Physical Education and Wellness (ITI)
Student_30_1,72,70,72,43,61,74,ITI,Computer Science and Information Technology (ITI)
Student_30_2,60,67,71,66,67,67,ITI,Mechanical and Electrical (ITI)
Student_30_3,61,74,72,57,59,70,ITI,Electronics and Communication (ITI)
Student_30_4,65,68,68,71,70,57,ITI,Construction and Design (ITI)
Student_30_5,71,64,66,43,67,61,ITI,Physical Education and Wellness (ITI)
Student_31_1,66,73,74,46,66,66,ITI,Computer Science and Information Technology (ITI)
Student_31_2,69,70,67,69,63,69,ITI,Mechanical and Electrical (ITI)
Student_31_3,64,66,68,40,58,68,ITI,Electronics and Communication (ITI)
Student_31_4,69,68,73,40,69,60,ITI,Construction and Design (ITI)
Student_31_5,72,73,67,46,73,61,ITI,Physical Education and Wellness (ITI)
Student_32_1,65,70,66,73,72,72,ITI,Computer Science and Information Technology (ITI)
Student_32_2,67,74,67,52,60,66,ITI,Mechanical and Electrical (ITI)
Student_32_3,65,72,68,66,61,72,ITI,Electronics and Communication (ITI)
Student_32_4,74,68,71,68,65,56,ITI,Construction and Design (ITI)
Student_32_5,70,65,65,62,69,63,ITI,Physical Education and Wellness (ITI)
Student_33_1,65,66,67,50,65,71,ITI,Computer Science and Information Technology (ITI)
Student_33_2,74,65,70,42,65,68,ITI,Mechanical and Electrical (ITI)
Student_33_3,69,74,67,54,56,65,ITI,Electronics and Communication (ITI)
Student_33_4,72,73,66,65,67,61,ITI,Construction and Design (ITI)
Student_33_5,71,61,71,54,72,56,ITI,Physical Education and Wellness (ITI)
Student_34_1,68,71,66,64,68,69,ITI,Computer Science and Information Technology (ITI)
Student_34_2,74,68,74,73,63,61,ITI,Mechanical and Electrical (ITI)
Student_34_3,66,67,65,46,62,66,ITI,Electronics and Communication (ITI)
Student_34_4,72,66,74,74,72,57,ITI,Construction and Design (ITI)
Student_34_5,73,66,72,52,73,56,ITI,Physical Education and Wellness (ITI)
Student_35_1,65,72,72,56,71,66,ITI,Computer Science and Information Technology (ITI)
Student_35_2,63,67,65,65,66,69,ITI,Mechanical and Electrical (ITI)
Student_35_3,69,66,67,43,60,71,ITI,Electronics and Communication (ITI)
Student_35_4,70,72,74,48,72,59,ITI,Construction and Design (ITI)
Student_35_5,72,64,67,70,64,57,ITI,Physical Education and Wellness (ITI)
Student_36_1,69,66,73,60,68,71,ITI,Computer Science and Information Technology (ITI)
Student_36_2,67,65,74,58,72,60,ITI,Mechanical and Electrical (ITI)
Student_36_3,64,73,73,46,64,63,ITI,Electronics and Communication (ITI)
Student_36_4,71,74,74,67,64,59,ITI,Construction and Design (ITI)
Student_36_5,71,73,71,44,70,59,ITI,Physical Education and Wellness (ITI)
Student_37_1,67,73,71,67,63,67,ITI,Computer Science and Information Technology (ITI)
Student_37_2,68,67,74,72,63,65,ITI,Mechanical and Electrical (ITI)
Student_37_3,73,68,65,64,56,65,ITI,Electronics and Communication (ITI)
Student_37_4,67,74,68,60,67,57,ITI,Construction and Design (ITI)
Student_37_5,70,72,69,58,70,58,ITI,Physical Education and Wellness (ITI)
Student_38_1,67,69,68,40,64,67,ITI,Computer Science and Information Technology (ITI)
Student_38_2,67,72,71,45,72,71,ITI,Mechanical and Electrical (ITI)
Student_38_3,72,65,71,62,63,61,ITI,Electronics and Communication (ITI)
Student_38_4,60,69,74,47,64,59,ITI,Construction and Design (ITI)
Student_38_5,65,60,70,51,74,63,ITI,Physical Education and Wellness (ITI)
Student_39_1,67,66,71,53,67,72,ITI,Computer Science and Information Technology (ITI)
Student_39_2,68,68,66,70,72,69,ITI,Mechanical and Electrical (ITI)
Student_39_3,68,66,66,44,64,72,ITI,Electronics and Communication (ITI)
Student_39_4,61,72,67,66,69,60,ITI,Construction and Design (ITI)
Student_39_5,65,74,68,40,64,60,ITI,Physical Education and Wellness (ITI)
Student_40_1,74,69,66,52,60,68,ITI,Computer Science and Information Technology (ITI)
Student_40_2,66,65,68,64,70,62,ITI,Mechanical and Electrical (ITI)
Student_40_3,73,72,70,74,64,74,ITI,Electronics and Communication (ITI)
Student_40_4,66,70,69,74,69,62,ITI,Construction and Design (ITI)
Student_40_5,74,60,69,43,73,64,ITI,Physical Education and Wellness (ITI)
Student_41_1,66,71,72,49,73,67,ITI,Computer Science and Information Technology (ITI)
Student_41_2,68,70,71,47,73,65,ITI,Mechanical and Electrical (ITI)
Student_41_3,64,67,73,55,60,64,ITI,Electronics and Communication (ITI)
Student_41_4,68,65,73,73,61,63,ITI,Construction and Design (ITI)
Student_41_5,65,63,73,61,63,60,ITI,Physical Education and Wellness (ITI)
Student_42_1,69,65,73,72,69,67,ITI,Computer Science and Information Technology (ITI)
Student_42_2,71,74,66,57,69,61,ITI,Mechanical and Electrical (ITI)
Student_42_3,63,74,68,70,57,71,ITI,Electronics and Communication (ITI)
Student_42_4,71,69,72,62,74,59,ITI,Construction and Design (ITI)
Student_42_5,72,73,70,69,70,56,ITI,Physical Education and Wellness (ITI)
Student_43_1,69,69,72,55,63,66,ITI,Computer Science and Information Technology (ITI)
Student_43_2,62,68,68,59,71,69,ITI,Mechanical and Electrical (ITI)
Student_43_3,63,67,71,54,62,63,ITI,Electronics and Communication (ITI)
Student_43_4,65,69,71,71,68,61,ITI,Construction and Design (ITI)
Student_43_5,68,65,72,61,66,61,ITI,Physical Education and Wellness (ITI)
Student_44_1,64,70,68,65,72,69,ITI,Computer Science and Information Technology (ITI)
Student_44_2,65,65,72,41,71,65,ITI,Mechanical and Electrical (ITI)
Student_44_3,70,72,67,64,56,68,ITI,Electronics and Communication (ITI)
Student_44_4,67,67,69,51,68,60,ITI,Construction and Design (ITI)
Student_44_5,67,68,69,41,62,60,ITI,Physical Education and Wellness (ITI)
Student_45_1,73,66,72,53,73,74,ITI,Computer Science and Information Technology (ITI)
Student_45_2,64,69,70,67,74,62,ITI,Mechanical and Electrical (ITI)
Student_45_3,66,74,72,53,61,66,ITI,Electronics and Communication (ITI)
Student_45_4,60,72,70,42,64,60,ITI,Construction and Design (ITI)
Student_45_5,74,73,65,41,70,61,ITI,Physical Education and Wellness (ITI)
Student_46_1,60,72,65,70,63,74,ITI,Computer Science and Information Technology (ITI)
Student_46_2,66,67,68,49,63,63,ITI,Mechanical and Electrical (ITI)
Student_46_3,63,71,74,66,56,64,ITI,Electronics and Communication (ITI)
Student_46_4,61,69,67,53,67,57,ITI,Construction and Design (ITI)
Student_46_5,71,61,74,58,62,62,ITI,Physical Education and Wellness (ITI)
Student_47_1,64,68,73,59,67,71,ITI,Computer Science and Information Technology (ITI)
Student_47_2,72,68,69,48,73,62,ITI,Mechanical and Electrical (ITI)
Student_47_3,68,71,70,60,57,66,ITI,Electronics and Communication (ITI)
Student_47_4,65,65,67,53,68,59,ITI,Construction and Design (ITI)
Student_47_5,65,66,74,74,68,60,ITI,Physical Education and Wellness (ITI)
Student_48_1,74,69,69,68,65,66,ITI,Computer Science and Information Technology (ITI)
Student_48_2,71,70,67,46,62,64,ITI,Mechanical and Electrical (ITI)
Student_48_3,71,69,74,61,63,72,ITI,Electronics and Communication (ITI)
Student_48_4,72,65,67,44,63,59,ITI,Construction and Design (ITI)
Student_48_5,65,65,67,43,74,60,ITI,Physical Education and Wellness (ITI)
Student_49_1,70,71,64,62,62,71,ITI,Computer Science and Information Technology (ITI)
Student_49_2,60,72,70,64,69,63,ITI,Mechanical and Electrical (ITI)
Student_49_3,68,72,67,73,56,63,ITI,Electronics and Communication (ITI)
Student_49_4,64,74,69,60,74,61,ITI,Construction and Design (ITI)
Student_49_5,69,62,72,67,67,60,ITI,Physical Education and Wellness (ITI)
Student_50_1,63,74,71,45,74,65,ITI,Computer Science and Information Technology (ITI)
Student_50_2,66,68,67,44,66,74,ITI,Mechanical and Electrical (ITI)
Student_50_3,64,74,66,72,56,66,ITI,Electronics and Communication (ITI)
Student_50_4,68,66,73,67,74,56,ITI,Construction and Design (ITI)
Student_50_5,66,71,72,59,60,59,ITI,Physical Education and Wellness (ITI)
Student_51_1,63,72,63,57,67,67,ITI,Computer Science and Information Technology (ITI)
Student_51_2,67,73,67,62,69,60,ITI,Mechanical and Electrical (ITI)
Student_51_3,68,72,70,72,61,69,ITI,Electronics and Communication (ITI)
Student_51_4,63,70,69,51,61,58,ITI,Construction and Design (ITI)
Student_51_5,70,66,66,45,64,57,ITI,Physical Education and Wellness (ITI)
Student_52_1,71,68,67,69,62,68,ITI,Computer Science and Information Technology (ITI)
Student_52_2,65,65,71,51,70,74,ITI,Mechanical and Electrical (ITI)
Student_52_3,60,65,72,72,59,73,ITI,Electronics and Communication (ITI)
Student_52_4,71,65,69,55,62,56,ITI,Construction and Design (ITI)
Student_52_5,74,64,70,53,67,61,ITI,Physical Education and Wellness (ITI)
Student_53_1,72,69,61,73,63,69,ITI,Computer Science and Information Technology (ITI)
Student_53_2,67,69,71,60,65,72,ITI,Mechanical and Electrical (ITI)
Student_53_3,69,69,74,69,61,72,ITI,Electronics and Communication (ITI)
Student_53_4,63,70,65,46,64,62,ITI,Construction and Design (ITI)
Student_53_5,69,67,72,55,63,57,ITI,Physical Education and Wellness (ITI)
Student_54_1,69,74,74,46,61,65,ITI,Computer Science and Information Technology (ITI)
Student_54_2,65,67,68,68,71,73,ITI,Mechanical and Electrical (ITI)
Student_54_3,65,66,67,58,61,68,ITI,Electronics and Communication (ITI)
Student_54_4,61,65,67,47,68,64,ITI,Construction and Design (ITI)
Student_54_5,71,63,67,72,61,57,ITI,Physical Education and Wellness (ITI)
Student_55_1,63,67,68,63,67,68,ITI,Computer Science and Information Technology (ITI)
Student_55_2,73,70,68,65,72,65,ITI,Mechanical and Electrical (ITI)
Student_55_3,74,73,67,53,62,61,ITI,Electronics and Communication (ITI)
Student_55_4,67,66,68,74,60,62,ITI,Construction and Design (ITI)
Student_55_5,74,65,71,72,73,64,ITI,Physical Education and Wellness (ITI)
Student_56_1,61,70,69,60,64,72,ITI,Computer Science and Information Technology (ITI)
Student_56_2,60,65,68,44,60,71,ITI,Mechanical and Electrical (ITI)
Student_56_3,60,69,65,46,64,72,ITI,Electronics and Communication (ITI)
Student_56_4,61,73,68,69,70,64,ITI,Construction and Design (ITI)
Student_56_5,69,61,65,73,61,64,ITI,Physical Education and Wellness (ITI)
Student_57_1,62,70,69,61,72,69,ITI,Computer Science and Information Technology (ITI)
Student_57_2,65,71,68,44,65,67,ITI,Mechanical and Electrical (ITI)
Student_57_3,60,71,73,53,60,63,ITI,Electronics and Communication (ITI)
Student_57_4,62,68,71,40,74,57,ITI,Construction and Design (ITI)
Student_57_5,73,65,66,40,71,62,ITI,Physical Education and Wellness (ITI)
Student_58_1,61,65,65,71,69,69,ITI,Computer Science and Information Technology (ITI)
Student_58_2,65,67,72,66,67,64,ITI,Mechanical and Electrical (ITI)
Student_58_3,61,67,68,55,56,61,ITI,Electronics and Communication (ITI)
Student_58_4,64,67,68,65,62,59,ITI,Construction and Design (ITI)
Student_58_5,73,64,66,46,73,58,ITI,Physical Education and Wellness (ITI)
Student_59_1,69,69,72,56,74,67,ITI,Computer Science and Information Technology (ITI)
Student_59_2,64,74,73,55,68,73,ITI,Mechanical and Electrical (ITI)
Student_59_3,68,65,69,71,60,73,ITI,Electronics and Communication (ITI)
Student_59_4,64,70,73,67,71,63,ITI,Construction and Design (ITI)
Student_59_5,67,71,73,42,74,63,ITI,Physical Education and Wellness (ITI)
Student_60_1,66,68,63,49,63,68,ITI,Computer Science and Information Technology (ITI)
Student_60_2,69,69,66,49,71,65,ITI,Mechanical and Electrical (ITI)
Student_60_3,70,67,73,62,60,73,ITI,Electronics and Communication (ITI)
Student_60_4,65,74,74,45,66,61,ITI,Construction and Design (ITI)
Student_60_5,73,71,67,70,72,58,ITI,Physical Education and Wellness (ITI)
Student_61_1,68,71,67,42,70,70,ITI,Computer Science and Information Technology (ITI)
Student_61_2,62,71,71,64,62,66,ITI,Mechanical and Electrical (ITI)
Student_61_3,73,68,67,49,62,67,ITI,Electronics and Communication (ITI)
Student_61_4,68,72,65,43,73,63,ITI,Construction and Design (ITI)
Student_61_5,66,61,71,47,69,59,ITI,Physical Education and Wellness (ITI)
Student_62_1,65,73,70,61,68,68,ITI,Computer Science and Information Technology (ITI)
Student_62_2,68,66,74,42,70,70,ITI,Mechanical and Electrical (ITI)
Student_62_3,62,70,71,65,58,63,ITI,Electronics and Communication (ITI)
Student_62_4,61,69,65,58,70,60,ITI,Construction and Design (ITI)
Student_62_5,74,71,73,40,73,63,ITI,Physical Education and Wellness (ITI)
Student_63_1,62,72,72,48,63,73,ITI,Computer Science and Information Technology (ITI)
Student_63_2,70,66,74,50,67,65,ITI,Mechanical and Electrical (ITI)
Student_63_3,68,69,67,59,60,65,ITI,Electronics and Communication (ITI)
Student_63_4,68,70,67,72,67,58,ITI,Construction and Design (ITI)
Student_63_5,66,67,67,45,72,64,ITI,Physical Education and Wellness (ITI)
Student_64_1,63,72,70,49,73,68,ITI,Computer Science and Information Technology (ITI)
Student_64_2,61,66,71,74,68,65,ITI,Mechanical and Electrical (ITI)
Student_64_3,72,66,73,55,58,64,ITI,Electronics and Communication (ITI)
Student_64_4,68,73,65,64,64,60,ITI,Construction and Design (ITI)
Student_64_5,69,67,71,42,62,61,ITI,Physical Education and Wellness (ITI)
Student_65_1,64,65,74,72,70,73,ITI,Computer Science and Information Technology (ITI)
Student_65_2,73,68,70,53,71,63,ITI,Mechanical and Electrical (ITI)
Student_65_3,64,69,74,69,61,68,ITI,Electronics and Communication (ITI)
Student_65_4,60,70,71,63,67,60,ITI,Construction and Design (ITI)
Student_65_5,65,68,69,71,62,56,ITI,Physical Education and Wellness (ITI)
Student_66_1,60,65,62,41,70,72,ITI,Computer Science and Information Technology (ITI)
Student_66_2,61,72,73,47,68,74,ITI,Mechanical and Electrical (ITI)
Student_66_3,73,67,69,72,60,74,ITI,Electronics and Communication (ITI)
Student_66_4,67,68,70,67,72,64,ITI,Construction and Design (ITI)
Student_66_5,69,65,68,53,69,56,ITI,Physical Education and Wellness (ITI)
Student_67_1,66,70,72,71,67,74,ITI,Computer Science and Information Technology (ITI)
Student_67_2,68,70,66,48,71,69,ITI,Mechanical and Electrical (ITI)
Student_67_3,64,69,68,53,58,67,ITI,Electronics and Communication (ITI)
Student_67_4,64,66,73,69,70,58,ITI,Construction and Design (ITI)
Student_67_5,66,70,66,68,65,64,ITI,Physical Education and Wellness (ITI)
Student_68_1,72,65,68,49,71,73,ITI,Computer Science and Information Technology (ITI)
Student_68_2,65,68,74,46,71,60,ITI,Mechanical and Electrical (ITI)
Student_68_3,67,70,73,67,62,74,ITI,Electronics and Communication (ITI)
Student_68_4,72,68,71,66,60,61,ITI,Construction and Design (ITI)
Student_68_5,65,63,67,45,60,64,ITI,Physical Education and Wellness (ITI)
Student_69_1,64,68,64,64,60,66,ITI,Computer Science and Information Technology (ITI)
Student_69_2,69,70,68,74,74,62,ITI,Mechanical and Electrical (ITI)
Student_69_3,63,67,71,60,59,71,ITI,Electronics and Communication (ITI)
Student_69_4,60,72,68,68,65,60,ITI,Construction and Design (ITI)
Student_69_5,74,64,67,72,70,56,ITI,Physical Education and Wellness (ITI)
Student_70_1,62,65,74,69,64,69,ITI,Computer Science and Information Technology (ITI)
Student_70_2,67,73,65,72,60,70,ITI,Mechanical and Electrical (ITI)
Student_70_3,63,67,66,53,63,64,ITI,Electronics and Communication (ITI)
Student_70_4,70,74,70,69,62,63,ITI,Construction and Design (ITI)
Student_70_5,69,65,66,57,65,59,ITI,Physical Education and Wellness (ITI)
Student_71_1,64,69,69,66,73,70,ITI,Computer Science and Information Technology (ITI)
Student_71_2,66,70,71,44,62,60,ITI,Mechanical and Electrical (ITI)
Student_71_3,62,66,74,47,62,62,ITI,Electronics and Communication (ITI)
Student_71_4,64,73,68,72,69,56,ITI,Construction and Design (ITI)
Student_71_5,66,64,67,64,66,61,ITI,Physical Education and Wellness (ITI)
Student_72_1,63,66,67,42,71,72,ITI,Computer Science and Information Technology (ITI)
Student_72_2,62,70,67,57,66,63,ITI,Mechanical and Electrical (ITI)
Student_72_3,61,67,67,51,57,69,ITI,Electronics and Communication (ITI)
Student_72_4,68,73,68,72,74,60,ITI,Construction and Design (ITI)
Student_72_5,65,60,65,64,73,58,ITI,Physical Education and Wellness (ITI)
Student_73_1,65,68,62,69,71,70,ITI,Computer Science and Information Technology (ITI)
Student_73_2,74,73,73,43,72,61,ITI,Mechanical and Electrical (ITI)
Student_73_3,73,70,73,51,63,67,ITI,Electronics and Communication (ITI)
Student_73_4,65,65,73,73,70,57,ITI,Construction and Design (ITI)
Student_73_5,67,62,67,64,65,58,ITI,Physical Education and Wellness (ITI)
