Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness
3221,68,64,63,64,69,68
3222,64,68,61,55,66,74
3223,67,61,58,57,56,55
3224,73,66,72,71,60,63
3225,66,57,72,60,72,64
3226,56,57,57,62,61,67
3227,56,57,66,63,68,62
3228,71,62,58,63,64,65
3229,63,58,68,62,66,68
3230,66,55,63,60,72,68
3231,68,57,71,67,55,68
3232,70,57,55,69,62,62
3233,58,71,70,69,63,64
3234,58,55,71,61,67,66
3235,59,55,70,73,64,62
3236,69,73,58,67,69,58
3237,70,55,59,59,74,62
3238,55,64,74,66,59,73
3239,61,60,61,55,70,65
3240,55,72,57,68,66,58
3241,55,73,62,60,61,59
3242,59,66,63,62,62,72
3243,56,64,59,57,67,68
3244,66,71,72,65,58,70
3245,73,64,72,72,55,57
3246,60,61,65,70,69,68
3247,67,67,64,74,55,56
3248,56,66,61,63,70,59
3249,62,65,68,56,59,65
3250,66,72,73,71,63,58
3251,62,62,72,67,59,70
3252,63,55,63,74,66,58
3253,62,55,69,69,67,64
3254,62,63,59,56,73,68
3255,58,65,69,60,63,63
3256,65,62,65,62,60,60
3257,66,73,60,64,63,74
3258,59,55,60,60,59,64
3259,61,62,56,68,65,72
3260,63,74,72,68,55,68
3261,63,59,67,69,60,55
3262,73,56,61,57,67,71
3263,74,63,57,56,73,61
3264,71,58,64,70,68,58
3265,68,55,74,56,60,74
3266,68,62,62,60,64,73
3267,71,67,61,59,72,59
3268,62,66,59,71,72,73
3269,59,59,70,74,58,67
3270,65,62,69,70,67,57
3271,55,65,58,55,57,69
3272,69,71,63,70,67,70
3273,67,70,73,70,56,61
3274,59,73,69,61,61,66
3275,65,56,74,62,71,58
3276,55,73,57,63,68,58
3277,69,57,68,55,63,68
3278,60,72,59,72,64,69
3279,69,65,55,55,73,57
3280,68,57,55,67,56,62
3281,74,55,68,71,58,62
3282,69,70,65,60,63,69
3283,74,59,72,63,70,59
3284,70,60,58,70,55,59
3285,69,61,74,55,62,55
3286,67,72,64,64,63,74
3287,69,73,62,68,66,63
3288,61,59,72,68,66,72
3289,74,74,67,65,69,59
3290,59,74,60,69,65,72
3291,55,62,66,67,70,72
3292,66,59,71,69,70,74
3293,56,61,62,67,60,68
3294,57,63,73,71,68,70
3295,67,73,66,55,71,68
3296,55,67,56,67,55,59
3297,60,58,60,66,60,64
3298,57,56,58,71,65,60
3299,67,65,65,68,58,55
3300,69,62,61,61,61,66
3301,65,73,56,56,58,72
3302,66,67,68,62,57,60
3303,73,55,65,56,67,58
3304,60,66,74,55,65,71
3305,65,64,56,72,65,55
3306,72,71,55,69,74,58
3307,65,56,63,56,57,57
3308,68,62,61,73,73,66
3309,67,59,67,63,59,58
3310,70,66,60,72,69,63
3311,66,73,55,59,69,63
3312,60,73,64,73,62,67
3313,65,64,71,59,74,59
3314,72,67,67,56,61,68
3315,57,64,67,67,68,66
3316,70,72,61,56,73,69
3317,74,71,69,74,59,67
3318,56,71,71,64,74,65
3319,59,73,68,65,58,59
3320,68,70,60,63,63,70
3321,62,71,68,72,61,74
3322,64,65,66,74,66,68
3323,60,64,66,56,68,73
3324,64,65,70,58,60,55
3325,56,69,66,68,65,65
3326,59,56,61,73,73,60
3327,70,63,67,64,60,72
3328,64,67,57,74,59,59
3329,67,67,55,68,55,68
3330,64,71,64,58,63,65
3331,59,55,60,70,59,74
3332,64,55,70,66,57,67
3333,74,66,72,72,66,71
3334,62,71,65,65,56,74
3335,74,68,68,56,64,63
3336,56,66,56,59,69,56
3337,63,74,56,62,58,63
3338,72,63,59,64,60,56
3339,66,64,70,56,62,72
3340,71,68,58,66,64,56
3341,57,74,61,56,74,73
3342,74,57,74,62,57,57
3343,58,67,66,64,74,59
3344,58,70,71,73,69,72
3345,63,65,71,64,60,65
3346,74,70,73,61,63,65
3347,74,72,65,57,61,62
3348,70,74,56,56,60,57
3349,56,55,63,71,61,70
3350,71,73,63,69,62,72
3351,59,65,61,66,70,73
3352,57,58,56,64,63,56
3353,64,72,71,72,72,62
3354,69,64,66,61,74,64
3355,71,59,57,66,65,58
3356,69,71,66,69,56,72
3357,61,72,60,66,57,56
3358,63,59,70,68,59,70
3359,68,57,67,65,68,68
3360,59,71,71,72,72,68
3361,73,60,73,74,60,60
3362,64,65,67,57,60,72
3363,56,67,67,58,68,57
3364,74,74,62,70,70,67
3365,61,72,62,71,56,58
3366,62,71,61,70,63,59
3367,72,57,56,71,63,66
3368,59,57,62,72,74,73
3369,66,65,70,61,60,69
3370,56,64,60,73,58,67
3371,72,74,59,63,69,60
3372,61,64,66,65,69,63
3373,74,70,70,68,58,59
3374,59,74,69,60,72,71
3375,72,73,59,55,68,57
3376,66,72,61,56,59,61
3377,61,73,58,73,56,70
3378,68,55,64,62,73,56
3379,67,58,66,56,68,62
3380,65,71,69,63,64,72
3381,74,61,65,62,65,70
3382,72,70,60,64,56,72
3383,60,67,66,64,58,65
3384,73,57,65,66,70,55
3385,71,64,56,62,68,74
3386,64,58,66,56,72,70
3387,69,69,68,65,55,62
3388,57,62,64,68,57,59
3389,62,55,69,58,58,57
3390,63,66,61,68,65,59
3391,66,58,56,59,70,57
3392,55,72,55,63,70,73
3393,68,64,61,69,55,58
3394,62,63,71,70,59,65
3395,67,67,58,72,57,74
3396,71,63,55,64,70,66
3397,58,65,68,62,73,61
3398,60,67,58,73,63,61
3399,65,55,71,67,65,60
3400,62,62,72,67,56,67
3401,62,74,68,61,58,71
3402,69,63,56,60,73,56
3403,66,74,69,66,63,58
3404,69,73,72,63,56,70
3405,65,56,58,70,61,70
3406,60,62,69,74,62,63
3407,55,74,57,65,73,74
3408,72,61,71,62,63,61
3409,64,56,65,71,58,63
3410,63,62,58,60,55,66
3411,64,68,71,72,59,69
3412,65,64,62,58,66,61
3413,70,59,60,63,67,70
3414,68,59,70,63,67,72
3415,58,71,56,70,71,71
3416,71,66,56,69,55,61
3417,70,62,62,72,69,68
3418,57,72,71,57,55,60
3419,73,55,59,64,55,66
3420,59,65,63,71,66,64
3421,69,64,73,73,59,71
3422,64,55,68,57,59,56
3423,63,70,65,63,56,67
3424,73,62,58,59,57,73
3425,64,72,70,73,72,69
3426,64,71,66,56,61,57
3427,69,58,69,56,60,57
3428,62,67,70,60,62,71
3429,62,61,60,62,65,63
3430,63,62,63,69,55,65
3431,61,55,66,68,66,71
3432,74,73,61,72,57,59
3433,62,57,70,61,57,73
3434,72,56,67,65,62,55
3435,60,74,55,62,56,71
3436,68,62,66,58,71,69
3437,66,55,71,70,65,58
3438,74,57,63,58,74,59
3439,61,70,60,70,67,55
3440,74,62,74,58,70,74
3441,63,61,62,73,61,70
3442,56,61,68,68,66,68
3443,71,60,74,66,63,67
3444,60,59,61,63,65,59
3445,56,61,63,63,65,71
3446,70,70,56,63,68,72
3447,55,73,64,57,62,63
3448,55,62,66,62,65,63
3449,67,72,69,63,56,62
3450,66,69,58,59,72,69
3451,55,56,68,72,55,65
3452,74,72,61,61,67,56
3453,62,68,73,60,71,59
3454,59,72,73,60,69,69
3455,68,63,61,62,63,65
3456,58,72,57,68,62,62
3457,74,73,61,60,69,64
3458,62,64,69,60,62,70
3459,67,74,61,73,71,67
3460,60,71,61,64,67,59
3461,69,56,63,59,64,58
3462,63,55,56,72,65,69
3463,61,68,67,59,56,55
3464,68,74,55,66,67,57
3465,70,64,67,70,61,56
3466,69,60,71,73,59,57
3467,73,74,66,57,72,64
3468,57,72,59,56,67,58
3469,66,74,63,59,62,69
3470,66,56,59,73,57,59
3471,61,64,70,58,61,66
3472,64,74,68,70,60,65
3473,71,60,62,57,73,57
3474,60,69,71,57,61,69
3475,67,62,59,59,69,73
3476,55,55,63,57,64,64
3477,69,61,64,56,61,68
3478,59,64,58,69,62,60
3479,70,72,63,73,69,67
3480,65,67,58,56,61,62
3481,55,73,64,65,59,62
3482,57,70,66,73,70,63
3483,70,57,62,61,72,56
3484,70,56,70,61,70,58
3485,66,73,58,61,59,72
3486,59,72,65,60,74,71
3487,58,60,66,65,66,68
3488,67,59,72,57,60,72
3489,55,70,57,69,67,71
3490,58,74,69,59,70,63
3491,68,72,72,57,74,63
3492,65,63,67,67,72,63
3493,69,55,55,73,56,68
3494,62,59,67,72,67,63
3495,55,66,66,74,64,64
3496,61,69,73,56,72,63
3497,56,56,73,55,70,65
3498,57,57,73,70,68,55
3499,58,67,70,56,73,74
3500,65,55,65,63,68,55
3501,72,59,62,59,64,63
3502,66,68,56,55,73,65
3503,63,59,65,72,67,73
3504,67,60,65,65,56,65
3505,69,65,60,59,72,71
3506,73,58,69,71,66,58
3507,71,68,60,63,57,70
3508,58,68,70,63,57,68
3509,73,60,66,62,66,65
3510,61,70,64,70,64,63
3511,58,56,67,74,55,55
3512,58,61,74,73,72,62
3513,67,67,67,55,55,61
3514,68,69,66,60,74,63
3515,64,59,67,63,63,66
3516,55,69,74,65,58,74
3517,68,55,65,57,74,67
3518,71,70,74,63,58,67
3519,72,72,63,60,70,71
3520,56,73,67,71,59,70
3521,64,68,56,60,64,65
3522,70,72,66,58,68,58
3523,66,72,57,64,58,74
3524,55,56,69,65,63,69
3525,64,64,58,66,67,61
3526,65,61,74,61,73,61
3527,73,67,65,69,74,60
3528,63,62,55,56,56,66
3529,68,73,61,59,61,58
3530,65,59,66,70,67,59
3531,55,64,64,71,72,64
3532,59,69,65,71,57,56
3533,70,60,60,68,59,64
3534,64,70,61,72,61,55
3535,67,59,58,56,65,65
3536,61,72,68,67,69,60
3537,59,71,55,69,63,72
3538,74,59,60,71,56,67
3539,73,59,60,68,65,71
3540,70,61,70,71,64,64
3541,59,57,65,68,72,56
3542,56,71,73,55,70,58
3543,59,57,67,61,72,70
3544,61,67,74,55,56,55
3545,61,68,63,67,71,67
3546,66,60,74,70,55,63
3547,55,59,61,73,57,59
3548,74,65,73,63,61,74
3549,68,68,67,57,74,74
3550,72,55,63,73,67,56
3551,63,62,55,69,67,64
3552,63,65,60,69,62,61
3553,70,67,73,66,56,67
3554,55,73,63,66,70,60
3555,58,71,73,64,63,63
3556,69,55,65,67,61,55
3557,57,60,57,65,62,69
3558,68,58,61,73,74,61
3559,60,57,61,59,63,66
3560,55,64,67,59,68,56
3561,62,56,61,67,63,62
3562,66,62,69,70,69,72
3563,67,70,73,72,64,69
3564,69,64,66,68,60,66
3565,68,57,73,63,61,71
3566,74,74,71,60,68,56
3567,56,70,73,73,69,59
3568,68,68,57,74,60,73
3569,69,67,63,58,59,62
3570,64,65,60,62,74,67
3571,58,63,64,56,71,66
3572,64,74,61,55,72,74
3573,60,64,56,68,58,65
3574,66,63,64,74,71,60
3575,63,55,69,66,71,56
3576,61,67,62,63,62,60
3577,66,58,73,66,63,70
3578,56,58,66,68,65,65
3579,63,65,72,64,61,56
3580,72,68,67,68,65,70
3581,74,62,56,56,57,58
3582,55,66,68,74,58,63
3583,57,68,63,65,56,74
3584,56,64,57,59,66,74
3585,73,65,73,73,68,68
3586,55,74,56,68,61,73
3587,60,57,72,58,65,66
3588,61,58,67,63,72,62
3589,55,73,66,65,67,71
3590,65,70,65,61,65,65
3591,67,55,70,71,59,57
3592,61,70,73,66,64,59
3593,65,63,60,70,66,62
3594,64,69,58,65,66,55
3595,66,56,74,67,73,74
3596,69,59,71,65,58,60
3597,57,63,59,61,58,56
3598,58,63,56,72,62,71
3599,60,62,66,73,73,57
3600,61,55,56,69,55,62
3601,73,72,58,63,69,55
3602,74,65,74,73,70,72
3603,55,59,69,61,59,68
3604,55,62,65,56,60,73
3605,73,62,70,65,62,65
3606,56,67,57,73,55,63
3607,62,55,65,68,64,56
3608,58,55,66,74,71,72
3609,57,72,70,71,68,60
3610,72,56,74,71,55,56
3611,67,73,61,68,74,60
3612,71,68,70,62,62,57
3613,65,62,59,68,71,73
3614,67,68,60,70,69,62
3615,57,74,56,64,65,55
3616,57,66,57,73,55,57
3617,62,55,65,70,67,66
3618,56,62,63,66,64,69
3619,71,64,70,60,58,61
3620,72,60,64,74,71,72
3621,55,74,74,62,69,60
3622,61,56,55,62,61,63
3623,68,69,58,58,69,74
3624,71,56,69,66,64,67
3625,73,74,63,60,73,74
3626,64,68,57,68,74,57
3627,72,72,70,62,65,60
3628,64,69,68,65,55,72
3629,68,59,69,56,57,63
3630,62,68,69,73,56,71
3631,68,65,70,63,69,60
3632,55,70,72,70,55,72
3633,72,73,70,61,64,56
3634,62,71,63,72,56,68
3635,65,61,67,60,57,66
3636,66,71,70,72,67,70
3637,55,62,61,59,58,57
3638,64,59,68,63,57,60
3639,55,61,58,60,59,73
3640,69,59,63,65,70,57
3641,60,64,71,64,64,68
3642,66,55,55,64,63,67
3643,56,61,71,65,57,74
3644,64,64,61,57,66,72
3645,58,74,64,57,57,70
3646,72,67,74,56,72,58
3647,58,73,60,61,68,70
3648,55,59,55,57,58,64
3649,65,68,56,65,62,60
3650,69,64,69,73,65,70
3651,66,73,61,70,74,62
3652,62,69,60,58,56,66
3653,60,64,60,62,67,63
3654,69,63,68,61,69,65
3655,65,56,66,60,55,56
3656,71,60,62,61,66,56
3657,60,62,68,55,73,59
3658,66,60,68,67,57,60
3659,56,55,58,63,63,69
3660,58,57,61,73,73,72
3661,73,66,62,63,69,71
3662,63,70,72,64,74,59
3663,67,68,57,62,72,56
3664,58,66,63,68,64,63
3665,61,55,68,66,68,64
3666,68,68,60,60,65,68
3667,63,64,70,58,69,64
3668,55,55,73,73,68,65
3669,70,69,61,70,61,64
3670,74,55,58,67,60,65
3671,67,59,61,59,68,67
3672,67,73,71,58,68,66
3673,72,55,65,55,66,72
3674,55,61,56,65,65,65
3675,56,61,62,68,69,59
3676,59,56,61,66,57,55
3677,57,60,73,63,63,65
3678,73,58,66,61,72,65
3679,57,62,58,74,60,68
3680,70,72,71,66,73,56
3681,66,66,57,60,56,65
3682,74,70,55,61,69,61
3683,69,63,56,56,57,66
3684,61,67,73,65,69,60
3685,71,56,67,60,66,67
3686,69,59,71,68,66,68
3687,63,74,72,72,64,64
3688,61,57,57,64,66,57
3689,57,67,69,61,60,74
3690,67,61,71,60,72,66
3691,70,61,74,69,58,62
3692,63,56,62,55,61,59
3693,74,71,68,70,74,68
3694,67,60,64,57,60,70
3695,64,61,67,64,58,66
3696,74,69,59,74,63,74
3697,58,61,61,57,63,58
3698,63,72,72,66,62,74
3699,73,73,70,62,58,68
3700,74,63,61,64,64,56
3701,70,73,62,57,64,62
3702,74,68,64,74,70,66
3703,59,66,58,65,71,58
3704,72,70,68,70,66,62
3705,63,63,71,61,56,69
3706,65,63,59,60,68,57
3707,60,65,63,56,69,64
3708,68,64,61,56,73,59
3709,68,69,74,57,71,72
3710,65,56,60,74,74,70
3711,67,57,60,68,56,68
3712,58,63,66,67,59,55
3713,74,63,72,68,63,68
3714,65,64,70,64,56,59
3715,74,58,57,61,72,63
3716,72,66,64,56,69,57
3717,62,55,74,65,63,74
3718,70,58,58,59,73,57
3719,57,58,66,61,72,55
3720,65,67,69,63,68,64
3721,57,69,74,72,70,65
3722,63,69,55,67,62,74
3723,55,66,55,60,66,62
3724,66,58,64,58,63,59
3725,70,74,60,66,70,62
3726,59,69,58,73,71,65
3727,74,62,60,68,73,64
3728,61,71,74,69,55,55
3729,69,65,64,64,71,68
3730,69,73,69,73,70,59
3731,68,73,60,62,60,66
3732,68,67,55,69,61,66
3733,59,66,62,67,67,66
3734,72,64,62,73,64,61
3735,65,73,61,60,59,74
3736,63,64,64,61,56,71
3737,67,58,69,57,61,70
3738,63,74,69,68,57,60
3739,64,58,65,68,61,72
3740,59,67,59,59,72,60
3741,56,57,56,62,67,65
3742,56,73,55,60,72,56
3743,73,62,68,56,59,61
3744,73,62,61,71,60,57
3745,62,60,57,71,63,70
3746,56,66,73,61,70,66
3747,63,64,58,61,69,59
3748,69,73,55,62,64,70
3749,70,66,62,57,63,71
3750,72,59,57,68,69,68
3751,61,62,64,65,60,61
3752,55,73,73,64,59,55
3753,72,59,66,60,73,72
3754,73,62,68,71,73,57
3755,63,63,61,71,69,57
3756,66,66,74,58,61,71
3757,63,69,62,65,57,55
3758,68,55,61,59,61,69
3759,62,57,67,73,61,61
3760,68,74,71,60,67,64
3761,67,65,55,59,60,67
3762,61,70,55,72,65,65
3763,65,63,74,68,72,57
3764,65,66,65,64,67,58
3765,69,60,71,63,67,59
3766,56,70,61,74,68,58
3767,62,65,55,62,59,68
3768,66,72,63,69,61,67
3769,71,68,70,57,68,59
3770,70,69,63,71,64,61
3771,58,70,57,74,67,74
3772,63,59,64,70,56,58
3773,70,73,73,63,65,67
3774,66,74,56,56,59,66
3775,55,62,63,56,59,65
3776,61,65,65,74,56,65
3777,63,63,67,61,57,63
3778,64,70,56,72,55,57
3779,73,60,67,55,55,56
3780,71,60,57,58,59,55
3781,71,69,60,62,58,67
3782,66,60,58,74,65,68
3783,70,74,72,61,63,56
3784,61,65,74,73,65,68
3785,69,71,63,73,65,66
3786,59,56,74,68,65,66
3787,74,72,60,74,58,70
3788,62,63,60,56,65,62
3789,63,64,65,74,69,63
3790,57,68,67,70,68,67
3791,62,64,66,59,70,60
3792,65,64,69,62,69,67
3793,70,73,71,68,55,65
3794,72,57,64,69,58,60
3795,70,55,73,70,62,61
3796,55,55,71,67,72,67
3797,66,65,61,65,60,61
3798,59,72,70,57,65,59
3799,56,55,62,60,57,63
3800,74,71,57,65,58,64
3801,72,70,62,67,57,64
3802,55,74,70,59,63,66
3803,73,74,57,68,58,58
3804,73,68,69,59,61,57
3805,59,60,64,55,55,66
3806,66,59,67,60,65,60
3807,64,58,62,71,63,69
3808,67,73,65,62,57,57
3809,55,57,55,58,67,67
3810,59,68,66,73,63,72
3811,63,63,73,59,62,69
3812,73,59,59,62,70,72
3813,55,71,56,71,61,72
3814,71,62,74,60,64,66
3815,58,62,71,61,56,72
3816,70,57,68,61,65,57
3817,74,63,60,62,70,62
3818,74,64,55,62,59,59
3819,67,56,61,58,62,62
3820,62,68,56,59,68,63
3821,68,66,58,74,74,73
3822,59,68,58,72,71,61
3823,65,73,65,74,58,66
3824,59,65,58,72,66,62
3825,62,69,61,70,64,73
3826,61,63,68,73,60,56
3827,67,67,71,72,64,66
3828,57,55,61,73,62,57
3829,59,62,66,67,58,59
3830,66,68,57,68,60,69
3831,65,65,74,68,65,58
3832,68,62,72,59,65,59
3833,73,63,56,72,60,62
3834,55,58,74,73,66,70
3835,58,62,55,70,74,59
3836,73,70,60,58,61,60
3837,66,64,67,60,73,60
3838,61,62,68,69,58,64
3839,73,57,61,56,67,68
3840,61,55,64,73,64,65
3841,61,71,61,74,64,59
3842,59,65,73,74,60,67
3843,74,60,65,74,72,58
3844,58,63,65,67,71,64
3845,68,56,61,62,60,61
3846,63,60,63,70,57,67
3847,73,74,74,59,71,61
3848,69,56,66,70,63,71
3849,60,74,67,58,61,55
3850,65,70,68,61,68,55
3851,65,67,59,56,60,56
3852,65,68,70,64,63,69
3853,68,72,61,65,65,58
3854,59,69,58,66,70,74
3855,67,59,64,57,62,67
3856,64,59,64,55,66,58
3857,59,68,71,63,55,59
3858,58,68,69,71,59,58
3859,58,65,71,64,70,56
3860,59,61,70,64,61,62
3861,65,60,69,74,57,68
3862,74,55,65,73,56,74
3863,56,69,64,72,57,63
3864,63,60,63,68,56,59
3865,69,61,55,74,68,59
3866,70,71,69,72,66,57
3867,59,61,56,58,62,73
3868,72,74,72,55,72,63
3869,69,62,58,64,55,73
3870,68,69,64,60,64,70
3871,74,63,61,56,71,56
3872,68,58,64,55,62,62
3873,57,66,74,65,57,64
3874,58,73,64,63,59,62
3875,59,69,73,71,65,64
3876,60,69,67,66,63,56
3877,60,74,55,59,57,64
3878,64,68,65,58,66,66
3879,57,73,63,68,71,67
3880,60,65,58,69,62,70
3881,62,68,62,68,59,73
3882,61,55,74,74,70,69
3883,71,60,73,71,69,60
3884,68,71,61,74,65,55
3885,58,65,69,56,64,62
3886,68,65,55,55,67,61
3887,65,73,63,69,60,61
3888,67,55,71,55,57,66
3889,70,55,72,66,61,69
3890,56,67,71,55,74,61
3891,65,71,66,66,70,64
3892,57,59,57,64,55,64
3893,63,73,69,58,62,66
3894,74,73,57,69,63,73
3895,69,56,65,56,65,72
3896,66,55,64,67,72,64
3897,58,66,67,67,74,69
3898,62,59,59,66,67,65
3899,67,59,57,74,71,57
3900,66,69,68,68,59,58
3901,66,56,71,59,73,64
3902,60,62,69,69,74,74
3903,74,65,58,71,66,70
3904,68,57,58,64,73,70
3905,68,56,68,69,66,59
3906,73,65,59,64,58,70
3907,63,69,68,60,68,70
3908,67,62,62,67,73,56
3909,59,64,73,74,62,56
3910,72,55,69,70,67,66
3911,65,71,68,65,57,73
3912,62,66,57,66,62,66
3913,66,73,60,60,69,63
3914,57,74,67,70,64,60
3915,65,69,63,59,57,74
3916,72,62,70,67,55,56
3917,72,67,73,68,56,62
3918,73,72,55,57,56,70
3919,73,62,60,73,59,60
3920,55,57,58,58,65,74
3921,60,58,60,63,68,67
3922,60,66,69,60,55,71
3923,55,63,72,74,71,55
3924,62,60,72,67,59,56
3925,68,61,67,71,72,66
3926,73,55,58,68,66,74
3927,73,57,68,69,63,74
3928,71,69,59,56,74,72
